id,legacy_id,name,type,sub_type,neighborhood,city,state,country,lat,lon,image,description,source,curation_status,notes
LC-0328,CH-0328,Savoy,Local,Bar/Restaurante,Santo Antônio,Recife,Pernambuco,Brasil,,,,"Savoy é um bar/restaurante localizado em Santo Antônio, no Recife/Pernambuco. Relaciona-se a Avenida Guararapes, Carlos Pena Filho, Mauro Mota e Eugenio Coimbra Junior, indicando sua função como ponto de articulação entre território, memória e vida urbana. Sua presença ajuda a compreender como espaços públicos, edifícios, instituições e equipamentos acumulam camadas de uso social, homenagens e transformações ao longo do tempo. Savoy funciona como referência para compreender a experiência cotidiana do Recife com processos históricos, culturais e políticos mais amplos.",https://antonioaurel.github.io/data/data-visualization/recife-history-connections/pages/sources.html,validated,Consolidado com conexões originais da Base Ajustada e similares da pesquisa IA para Pernambuco; limitado às 15 primeiras conexões únicas por compatibilidade com a base funcional.
LC-0330,CH-0330,Seminário de Olinda,Local,Igreja,,Olinda,Pernambuco,Brasil,,,,"Seminário de Olinda é um templo religioso localizado em Olinda, no Recife/Pernambuco. O registro representa a presença da religiosidade, da arquitetura sacra e das práticas devocionais na formação histórica de Pernambuco. aparece associado a Azeredo Coutinho (Bispo), evidenciando como igrejas, conventos e espaços de fé funcionam como pontos de encontro, patrimônio e referência urbana. conecta espiritualidade, arte, sociabilidade e história local.",https://antonioaurel.github.io/data/data-visualization/recife-history-connections/pages/sources.html,validated,Consolidado com conexões originais da Base Ajustada e similares da pesquisa IA para Pernambuco; limitado às 15 primeiras conexões únicas por compatibilidade com a base funcional.
LC-0332,CH-0332,Sinagoga Kahal Zur Israel,Local,Templo Religioso,Recife Antigo,Recife,Pernambuco,Brasil,,,,"A Sinagoga Kahal Zur Israel ('Rocha de Israel'), no Bairro do Recife, é reconhecida como a primeira sinagoga das Américas, tendo funcionado durante o domínio holandês em Pernambuco. Estabelecida por judeus sefarditas de origem portuguesa vindos dos Países Baixos, atuou entre 1636/1637 e 1654, tendo como primeiro rabino Isaac Aboab da Fonseca. Com a rendição holandesa em 1654, a comunidade dispersou-se, levando parte dos judeus a Nova Amsterdã (atual Nova York); o sítio foi confirmado arqueologicamente em 1999 e hoje abriga o Arquivo Histórico Judaico de Pernambuco.",https://antonioaurel.github.io/data/data-visualization/recife-history-connections/pages/sources.html,validated,Consolidado com conexões originais da Base Ajustada e similares da pesquisa IA para Pernambuco; limitado às 15 primeiras conexões únicas por compatibilidade com a base funcional.
LC-0333,CH-0333,Sítio da Trindade,Local,Sítio Histórico,Casa Amarela,Recife,Pernambuco,Brasil,,,,"Sitio da Trindade é um sitio histórico localizado em Casa Amarela, no Recife/Pernambuco. Relaciona-se a Estrada do Arraial, Invasão Holandesa, Matias de Albuquerque e Henrique Dias, indicando sua função como ponto de articulação entre território, memória e vida urbana. Sua presença ajuda a compreender como espaços públicos, edifícios, instituições e equipamentos acumulam camadas de uso social, homenagens e transformações ao longo do tempo. Sitio da Trindade funciona como referência para compreender a experiência cotidiana do Recife com processos históricos, culturais e políticos mais amplos.",https://antonioaurel.github.io/data/data-visualization/recife-history-connections/pages/sources.html,validated,Consolidado com conexões originais da Base Ajustada e similares da pesquisa IA para Pernambuco; limitado às 15 primeiras conexões únicas por compatibilidade com a base funcional.
LC-0334,CH-0334,Sítio do Valença (Sítio Sabiá),Local,Sítio Histórico,Madalena,Recife,Pernambuco,Brasil,,,,"Sitio do Valença é um sitio histórico localizado em Madalena, no Recife/Pernambuco. Relaciona-se a Mercado da Madalena e Irmãos Valença, indicando sua função como ponto de articulação entre território, memória e vida urbana. Sua presença ajuda a compreender como espaços públicos, edifícios, instituições e equipamentos acumulam camadas de uso social, homenagens e transformações ao longo do tempo. Sitio do Valença funciona como referência para compreender a experiência cotidiana do Recife com processos históricos, culturais e políticos mais amplos.",https://antonioaurel.github.io/data/data-visualization/recife-history-connections/pages/sources.html,validated,Consolidado com conexões originais da Base Ajustada e similares da pesquisa IA para Pernambuco; limitado às 15 primeiras conexões únicas por compatibilidade com a base funcional.
LC-0335,CH-0335,Sport Club do Recife,Local,Clube,Madalena,Recife,Pernambuco,Brasil,,,,"Sport Clube do Recife é um clube localizado em Madalena, no Recife/Pernambuco. O registro se relaciona à cultura popular, à sociabilidade de bairro e às manifestações festivas que marcam a identidade de Pernambuco. aparece associado a Clube Nautico Capibaribe, Rio Capibaribe e Santa Cruz Futebol Clube, mostrando como clubes, agremiações e espaços coletivos conectam música, carnaval, esporte, lazer e memória comunitária. Sport Clube do Recife ajuda a revelar a cidade como rede viva de encontros e tradições.",https://antonioaurel.github.io/data/data-visualization/recife-history-connections/pages/sources.html,validated,Consolidado com conexões originais da Base Ajustada e similares da pesquisa IA para Pernambuco; limitado às 15 primeiras conexões únicas por compatibilidade com a base funcional.
LC-0336,CH-0336,Sudene,Local,Instituição,Engenho do Meio,Recife,Pernambuco,Brasil,,,,"Sudene é uma instituição localizada em Engenho do Meio, no Recife/Pernambuco. Sua presença na base indica a importância das instituições públicas, assistenciais, administrativas ou de saúde na organização da vida urbana de Pernambuco. O registro aparece associado a UFPE, Cid Sampaio e Celso Furtado, permitindo observar como serviços, órgãos e edifícios institucionais estruturam bairros, fluxos e memórias coletivas. funciona como ponto de ligação entre gestão pública, cotidiano urbano e história social.",https://antonioaurel.github.io/data/data-visualization/recife-history-connections/pages/sources.html,validated,Consolidado com conexões originais da Base Ajustada e similares da pesquisa IA para Pernambuco; limitado às 15 primeiras conexões únicas por compatibilidade com a base funcional.
FH-0601,CH-0601,Tabajaras,Fato Histórico,Povo originário,,Pernambuco,Pernambuco,Brasil,,,,,https://antonioaurel.github.io/data/data-visualization/recife-history-connections/pages/sources.html,missing_description,Consolidado com conexões originais da Base Ajustada e similares da pesquisa IA para Pernambuco; limitado às 15 primeiras conexões únicas por compatibilidade com a base funcional.
LC-0338,CH-0338,Teatro Hermilo Borba Filho,Local,Teatro,Recife Antigo,Recife,Pernambuco,Brasil,,,,"Iniciou suas atividades em 1987. Surgiu a partir do espaço cênico do teatro Apolo, depois reformado e batizado com o nome de um grande dramaturgo pernambucano nascido em Palmares.",https://antonioaurel.github.io/data/data-visualization/recife-history-connections/pages/sources.html,validated,Consolidado com conexões originais da Base Ajustada e similares da pesquisa IA para Pernambuco; limitado às 15 primeiras conexões únicas por compatibilidade com a base funcional.
LC-0339,CH-0339,Teatro Santa Isabel,Local,Teatro,Santo Antônio,Recife,Pernambuco,Brasil,,,,"O Teatro de Santa Isabel é um dos principais monumentos culturais de Pernambuco e um marco da vida artística, política e social do Recife. Inaugurado no século XIX, recebeu espetáculos, discursos, cerimônias e eventos públicos de grande importância. Sua arquitetura e sua localização na Praça da República fazem dele parte do conjunto cívico e cultural do centro. conecta-se a Castro Alves, Princesa Isabel, Praça da República e outros registros, articulando teatro, política, literatura e sociabilidade urbana.",https://antonioaurel.github.io/data/data-visualization/recife-history-connections/pages/sources.html,validated,Consolidado com conexões originais da Base Ajustada e similares da pesquisa IA para Pernambuco; limitado às 15 primeiras conexões únicas por compatibilidade com a base funcional.
LC-0400,CH-0400,Terminal de Passageiros,Local,Estação de Transporte Público,Recife Antigo,Recife,Pernambuco,Brasil,,,,"Terminal de Passageiros é uma estação de transporte público situada no Recife/Pernambuco. Relaciona-se a Moura Cavalcanti, indicando sua função como ponto de articulação entre território, memória e vida urbana. Sua presença ajuda a compreender como espaços públicos, edifícios, instituições e equipamentos acumulam camadas de uso social, homenagens e transformações ao longo do tempo. Terminal de Passageiros funciona como referência para compreender a experiência cotidiana do Recife com processos históricos, culturais e políticos mais amplos.",https://antonioaurel.github.io/data/data-visualization/recife-history-connections/pages/sources.html,validated,Consolidado com conexões originais da Base Ajustada e similares da pesquisa IA para Pernambuco; limitado às 15 primeiras conexões únicas por compatibilidade com a base funcional.
LC-0341,CH-0341,Terminal de Santa Rita,Local,Estação de Transporte Público,São José,Recife,Pernambuco,Brasil,,,,"Terminal de Santa Rita é uma estação de transporte público localizada em São José, no Recife/Pernambuco. Relaciona-se a Ponte Giratória, Praça do Pirulito, Igreja de São José do Ribamar e Transporte Publico no Recife, indicando sua função como ponto de articulação entre território, memória e vida urbana. Sua presença ajuda a compreender como espaços públicos, edifícios, instituições e equipamentos acumulam camadas de uso social, homenagens e transformações ao longo do tempo. Terminal de Santa Rita funciona como referência para compreender a experiência cotidiana do Recife com processos históricos, culturais e políticos mais amplos.",https://antonioaurel.github.io/data/data-visualization/recife-history-connections/pages/sources.html,validated,Consolidado com conexões originais da Base Ajustada e similares da pesquisa IA para Pernambuco; limitado às 15 primeiras conexões únicas por compatibilidade com a base funcional.
LC-0426,CH-0426,TIP,Local,Estação de Transporte Público,Várzea,Recife,Pernambuco,Brasil,,,https://1.bp.blogspot.com/-eZNmAZP-Jko/WEd8GZLryOI/AAAAAAAAABU/kNddn9exuZc2wByLlkBGmbdLe08sLb0ZQCLcB/s1600/20161206_143154.jpg,"O Terminal Integrado de Passageiros Antônio Farias, conhecido como TIP, inaugurado em 1986, é a maior rodoviária de Pernambuco. É o terminal de ônibus intermunicipais e interestaduais que chegam ou saem de Recife. É interligado com o sistema de transporte público, contando com uma estação de metrô. Está localizado no bairro da Várzea.",https://antonioaurel.github.io/data/data-visualization/recife-history-connections/pages/sources.html,validated,Consolidado com conexões originais da Base Ajustada e similares da pesquisa IA para Pernambuco; limitado às 15 primeiras conexões únicas por compatibilidade com a base funcional.
LC-0343,CH-0343,Torre do Zeppelin,Local,Sítio Histórico,Jiquiá,Recife,Pernambuco,Brasil,,,,"Torre do Zeppelin é um museu localizado em Jiquiá, no Recife/Pernambuco. O espaço se relaciona à formação cultural, educacional ou artística de Pernambuco e ajuda a preservar memórias, práticas e experiências coletivas. aparece associado a Estácio Coimbra, indicando sua função como registro de conhecimento, sociabilidade e produção cultural. o registro aproxima educação, patrimônio, cultura urbana e trajetórias históricas que atravessam a cidade.",https://antonioaurel.github.io/data/data-visualization/recife-history-connections/pages/sources.html,validated,Consolidado com conexões originais da Base Ajustada e similares da pesquisa IA para Pernambuco; limitado às 15 primeiras conexões únicas por compatibilidade com a base funcional.
LC-0344,CH-0344,Torre Malakoff,Local,Museu,Recife Antigo,Recife,Pernambuco,Brasil,,,,"A Torre Malakoff localiza-se no Recife Antigo e foi erguida como portão monumental do Arsenal da Marinha, cuja construção teve início em 1853. O nome é uma homenagem a uma torre da fortaleza de Sebastopol, palco da Guerra da Crimeia (1853-1856). Após a extinção dos arsenais no início da República e a mobilização popular contra sua demolição, a torre foi preservada e hoje funciona como espaço cultural e observatório astronômico, sendo bem tombado pela FUNDARPE.",https://antonioaurel.github.io/data/data-visualization/recife-history-connections/pages/sources.html,validated,Consolidado com conexões originais da Base Ajustada e similares da pesquisa IA para Pernambuco; limitado às 15 primeiras conexões únicas por compatibilidade com a base funcional.
FH-0345,CH-0345,Transporte Público no Recife,Fato Histórico,Manifestação Cultural,Estação Central do Recife,Pernambuco,Pernambuco,Brasil,,,,"Transporte Publico no Recife é um fato histórico relacionado à história de Pernambuco. Relaciona-se a Terminal de Santa Rita, Ponte D'Uchôa e Pernambuco Tramways, formando uma ponte entre acontecimentos, espaços urbanos e personagens públicos. O registro ajuda a contextualizar disputas políticas, mudanças sociais, conflitos, práticas culturais ou transformações ambientais que marcaram a formação pernambucana. Transporte Publico no Recife funciona como eixo narrativo para compreender como eventos coletivos deixam marcas na paisagem, na memória pública e nas conexões entre diferentes pontos do território.",https://antonioaurel.github.io/data/data-visualization/recife-history-connections/pages/sources.html,review,Consolidado com conexões originais da Base Ajustada e similares da pesquisa IA para Pernambuco; limitado às 15 primeiras conexões únicas por compatibilidade com a base funcional.
LC-0465,CH-0465,Travessa Tuyuty,Local,Travessa,Recife Antigo,Recife,Pernambuco,Brasil,,,,"24 de Maio. 1866 1 ano e 8 meses de Guerra e as tropas aliadas de Brasil, Uruguai e Argentina avançam para o interior do Paraguai desde Abril. Solano Lopez, Presidente hereditário do país, em o seu sonho de formar o “Grande Paraguai”, já tinha invadido e conquistado partes de Mato Grosso e Rio Grande do Sul, no Brasil e Corrientes, Argentina. Porém, já sentia o peso do revés e a gravidade das consequências do conflito. O bloqueio de chegada de insumos e material já estava imposto pela Armada Imperial, em seguida a Batalha do Riachuelo em 1865 e pouca alternativa se apresentava aos líderes paraguaios: Infringir uma derrota pesada aos aliados que avançavam lentamente e trazê-los para a mesa de negociação. A oportunidade se deu quando o exército de 30 mil argentinos, uruguaios e brasileiros acampou no charco de Tuiuti, Paraguai em 21/5/2020. Os aliados não sabiam, mas estacionaram a 6km da posição onde Lopez estava com seu estado maior e em frente a Trincheira de Sauce, uma das mais bases mais organizadas do exército paraguaio. Quando a informação chegou, um ataque foi traçado para 25/5, mas os Paraguaios resolveram agir primeiro. Em 24 de maio, dia de neblina, 24 mil paraguaios surgem do matagal como um furacão e tomam os aliados de surpresa e confusão se instala, muito pela ausência do comandante Bartolomeu Mitre. Os paraguaios tinham 8500 cavalos contra apenas 1700 dos aliados. Essa vantagem permitiu que logo no início do combate 3 batalhões argentinos e 3 uruguaios fossem destroçados. Mas a reação não tardou O General argentino Juan Obes desce do cavalo e começa a organizar as fileiras dos Hermanos e o General Brasileiro, Manuel Luís Osório toma as rédeas de suas tropas quando sob em seu cavalo e parte em direção ao inimigo. Os Brasileiros, que fugiam se inspiram pelo seu comandante e o seguem aos gritos de “Viva o Imperador” e estabelece uma linha de combate. Em pouco tempo, as 4 colunas atacantes encontram enorme resistência. E um fato é determinante. A artilharia brasileira, comandada por quem mais tarde vai ser seu patrono: Emilio Mallet. Desconfiado, já havia colocado seus homens em prontidão e 50% dos efetivos deveriam estar prontos para disparar os 28 canhões La Hitte a sua disposição. E a hora não foi mais propicia. Muitos cavaleiros paraguaios encontram seu destino enquanto tentavam ultrapassar a a barragem de fogo. Mallet repete “POR AQUI NÃO PASSAM”. A resistência da 3 Divisão de Infantaria Imperial foi fundamental para segurar os atacantes e o seu comandante, Antonio Luís Sampaio, morto em combate seria o futuro patrono dessa arma Depois de 4h de conflito os Paraguaios se retiram. 13 mil dos melhores homens de Lopez morrem no charco de Tuiuti. Daí para frente, a Guerra acabou e a tragédia foi instaurada. Rapazes de 16 e 18 anos iriam agora ocupar as fileiras das linhas de Lopez, que insistia em não se render. 300 mil Paraguaios iriam morrer no conflito, em uma proporção a sua população que não é menor que 45%, sem contar a proporção masculina, com 80% a 90% perecendo na guerra. A Batalha do Tuiuti é a maior batalha campal da América do Sul e para o Exército Brasileiro é considerada a “Batalha dos Patronos”.",https://antonioaurel.github.io/data/data-visualization/recife-history-connections/pages/sources.html,validated,Consolidado com conexões originais da Base Ajustada e similares da pesquisa IA para Pernambuco; limitado às 15 primeiras conexões únicas por compatibilidade com a base funcional.
LC-0603,CH-0603,Troça Carnavalesca Ceroula de Olinda,Local,Agremiação Carnavalesca,,Olinda,Pernambuco,Brasil,,,,,https://antonioaurel.github.io/data/data-visualization/recife-history-connections/pages/sources.html,missing_description,Consolidado com conexões originais da Base Ajustada e similares da pesquisa IA para Pernambuco; limitado às 15 primeiras conexões únicas por compatibilidade com a base funcional.
LC-0443,CH-0443,Troça Carnavalesca Mista Cariri Olindense,Local,Agremiação Carnavalesca,,Olinda,Pernambuco,Brasil,,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AE5a_GwBQERrOrxo8XZjR19WnSSlBT_PGbD2n2kgsflt4yJWzoiAanGr8cj2RFHHa2tHZpVcF67CX2tqq3dw5eKcsLD-2vWbGXgsjeMMouMbtFKsyVvrmg7O3MjkLcO3AtZ6TpnZhbEBRgnnBFqqR-gLLXXQvcmtimjO49TfZfcf17SZneixG-WqlgMhclD7gWHy2pWK0iPwBbHWhw?fife=s16383,"1921 - A Troça Carnavalesca Mista Cariri é uma das mais antigas agremiações do Carnaval de Olinda. Fundada no dia 15 de fevereiro de 1921, abre o carnaval da cidade desfilando sempre às 4h da madrugada do domingo de Carnaval. Sua sede fica na Praça Conselheiro Miguel Canuto, no Guadalupe e seu nome é uma homenagem ao velho “Cariri”, apelido de um antigo vendedor do Mercado de São José, no Recife, que até hoje continua como símbolo da troça. O velho Cariry foi figura folclórica do Recife dos anos 20. Vendedor de rapé e de couro velho, animado pelo violão de Alfredo Medeiros, com leitura de contos, poemas, de escritores pernambucanos. O Cariri sempre abriu o Carnaval de Olinda as 4h20 do Domingo de Carnaval, levando consigo a chave da cidade eterna. Isso motivou uma dissidência que levou a criação do Homem da Meia Noite, em 1931 que por anos foi o grande rival do Cariri, tentando sair antes da troça de Alfredo e causando grandes enfrentamentos até que um acordo fosse firmado para entrega das as chaves da cidade após o seu desfile na sede do Cariri, precisamente as 3h do Domingo de Carnaval, em uma grande apoteose, que antecede do desfile do Cariri. foto de @hugomunizzz",https://antonioaurel.github.io/data/data-visualization/recife-history-connections/pages/sources.html,validated,Consolidado com conexões originais da Base Ajustada e similares da pesquisa IA para Pernambuco; limitado às 15 primeiras conexões únicas por compatibilidade com a base funcional.
LC-0444,CH-0444,Troça Carnavalesca Mista Pitombeira dos Quatro Cantos,Local,Agremiação Carnavalesca,,Pernambuco,Pernambuco,Brasil,,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AE5a_GwuwxtFXP638LgrrwUeAoKnpkwakebWVId2iTXhRZefgkQXpP7NT4juxounbbjK6GStwETnjKFf-x8Ihokr-57B7DAp23ixqZyRX9-ANlTnFSM5NX4gBr1m9zcG2GKnHsJhSVfYkjB6sevPLLF5R-qztOhyaJk15mDeQmkPwt4o6ioWcLk7Gz30m__CsHC72s_dlpu62KqJAKk?fife=s16383,"1947 - A Turma da Pitombeira é uma das mais famosas entidades carnavalescas do Brasil. Seu nome teve origem numa brincadeira de um grupo de moradores do Amparo e dos Quatro Cantos. No dia 17 de fevereiro de 1947, alguns rapazes saíram pelas ladeiras de Olinda cantando músicas e segurando galhos de pé de pitomba. Foi assim que nasceu a Troça Carnavalesca Pitombeira dos Quatro Cantos. Sua sede fica na Rua 27 de Janeiro, no Varadouro, Olinda Cabe a Turma da Pitombeira abrir oficialmente as prévias do Carnaval de Olinda, sempre no dia 7 de Setembro, data da Independência do Brasil O Hino da Pitombeira, composto por Alex Caldas em 1950, se faz marcante e é de conhecido absoluto de todo folião do Carnaval de Pernambuco ""Nós somos da Pitombeira Não brincamos muito mal Se a turma não saísse Não havia carnaval A turma da Pitombeira Tem seus dedos em cada mão E o P que tem na teste Faz parte da confusão Pitombeira só tem dez letras E uma significação Pitomba é fruta besta Se compra com qualquer tostão A turma da Pitombeira Na cachaça é a maior E o doce é sem igual Como ponche é o ideal Se a turma não saísse Não havia carnaval""",https://antonioaurel.github.io/data/data-visualization/recife-history-connections/pages/sources.html,review,Consolidado com conexões originais da Base Ajustada e similares da pesquisa IA para Pernambuco; limitado às 15 primeiras conexões únicas por compatibilidade com a base funcional.
LC-0604,CH-0604,Túnel Josué de Castro,Local,Logradouro,Pina,Pernambuco,Pernambuco,Brasil,,,,,https://antonioaurel.github.io/data/data-visualization/recife-history-connections/pages/sources.html,missing_description,Consolidado com conexões originais da Base Ajustada e similares da pesquisa IA para Pernambuco; limitado às 15 primeiras conexões únicas por compatibilidade com a base funcional.
LC-0346,CH-0346,UFPE,Local,Universidade,Várzea,Recife,Pernambuco,Brasil,,,,"UFPE é uma universidade localizada em Várzea, no Recife/Pernambuco. O espaço se relaciona à formação cultural, educacional ou artística de Pernambuco e ajuda a preservar memórias, práticas e experiências coletivas. aparece associado a Sudene, Bezerra Coutinho, Faculdade de Medicina, Joaquim Amazonas, Luis Freire e UFRPE, indicando sua função como registro de conhecimento, sociabilidade e produção cultural. o registro aproxima educação, patrimônio, cultura urbana e trajetórias históricas que atravessam a cidade.",https://antonioaurel.github.io/data/data-visualization/recife-history-connections/pages/sources.html,validated,Consolidado com conexões originais da Base Ajustada e similares da pesquisa IA para Pernambuco; limitado às 15 primeiras conexões únicas por compatibilidade com a base funcional.
LC-0347,CH-0347,UFRPE,Local,Universidade,Várzea,Recife,Pernambuco,Brasil,,,,"UFRPE é uma universidade localizada em Várzea, no Recife/Pernambuco. O espaço se relaciona à formação cultural, educacional ou artística de Pernambuco e ajuda a preservar memórias, práticas e experiências coletivas. aparece associado a UFPE, Parque de Dois Irmãos e Jardim Botânico, indicando sua função como registro de conhecimento, sociabilidade e produção cultural. o registro aproxima educação, patrimônio, cultura urbana e trajetórias históricas que atravessam a cidade.",https://antonioaurel.github.io/data/data-visualization/recife-history-connections/pages/sources.html,validated,Consolidado com conexões originais da Base Ajustada e similares da pesquisa IA para Pernambuco; limitado às 15 primeiras conexões únicas por compatibilidade com a base funcional.
LC-0349,CH-0349,União Brasileira de Escritores,Local,Instituição,Casa Forte,Recife,Pernambuco,Brasil,,,,"União Brasileira do Escritores é uma instituição localizada em Casa Forte, no Recife/Pernambuco. Sua presença na base indica a importância das instituições públicas, assistenciais, administrativas ou de saúde na organização da vida urbana de Pernambuco. O registro aparece associado a Avenida 17 de Agosto, permitindo observar como serviços, órgãos e edifícios institucionais estruturam bairros, fluxos e memórias coletivas. funciona como ponto de ligação entre gestão pública, cotidiano urbano e história social.",https://antonioaurel.github.io/data/data-visualization/recife-history-connections/pages/sources.html,validated,Consolidado com conexões originais da Base Ajustada e similares da pesquisa IA para Pernambuco; limitado às 15 primeiras conexões únicas por compatibilidade com a base funcional.
LC-0605,CH-0605,Universidade Católica de Pernambuco (Unicap),Local,Universidade,Boa Vista,Recife,Pernambuco,Brasil,,,,,https://antonioaurel.github.io/data/data-visualization/recife-history-connections/pages/sources.html,missing_description,Consolidado com conexões originais da Base Ajustada e similares da pesquisa IA para Pernambuco; limitado às 15 primeiras conexões únicas por compatibilidade com a base funcional.
LC-0350,CH-0350,Via Mangue,Local,Logradouro,Boa Viagem,Recife,Pernambuco,Brasil,,,,"Via Mangue é um logradouro localizado em Boa Viagem, no Recife/Pernambuco. Como via urbana, ajuda a compreender a circulação, a ocupação dos bairros e a permanência de homenagens na paisagem da cidade. aparece associado a Geraldo Julio, indicando sua função como ponto de ligação entre território, memória e vida cotidiana. o registro permite observar como nomes de ruas e avenidas conectam personagens, instituições, eventos e transformações do Recife ao longo do tempo.",https://antonioaurel.github.io/data/data-visualization/recife-history-connections/pages/sources.html,validated,Consolidado com conexões originais da Base Ajustada e similares da pesquisa IA para Pernambuco; limitado às 15 primeiras conexões únicas por compatibilidade com a base funcional.
LC-0351,CH-0351,Viaduto Capitão Temudo,Local,Viaduto,São José,Recife,Pernambuco,Brasil,,,,"Viaduto Capitão Temudo é um viaduto localizado em São José, no Recife/Pernambuco. Relaciona-se a Capitão Temudo e Avenida Agamenon Magalhães, indicando sua função como ponto de articulação entre território, memória e vida urbana. Sua presença ajuda a compreender como espaços públicos, edifícios, instituições e equipamentos acumulam camadas de uso social, homenagens e transformações ao longo do tempo. Viaduto Capitão Temudo funciona como referência para compreender a experiência cotidiana do Recife com processos históricos, culturais e políticos mais amplos.",https://antonioaurel.github.io/data/data-visualization/recife-history-connections/pages/sources.html,validated,Consolidado com conexões originais da Base Ajustada e similares da pesquisa IA para Pernambuco; limitado às 15 primeiras conexões únicas por compatibilidade com a base funcional.
LC-0352,CH-0352,Viaduto José de Barros Lima,Local,Viaduto,Ilha de Joana Bezerra,Recife,Pernambuco,Brasil,,,,"Viaduto José de Barros Lima é um viaduto localizado em São José, no Recife/Pernambuco. Relaciona-se a José de Barros Lima (Leão Coroado) e Avenida Agamenon Magalhães, indicando sua função como ponto de articulação entre território, memória e vida urbana. Sua presença ajuda a compreender como espaços públicos, edifícios, instituições e equipamentos acumulam camadas de uso social, homenagens e transformações ao longo do tempo. Viaduto José de Barros Lima funciona como referência para compreender a experiência cotidiana do Recife com processos históricos, culturais e políticos mais amplos.",https://antonioaurel.github.io/data/data-visualization/recife-history-connections/pages/sources.html,validated,Consolidado com conexões originais da Base Ajustada e similares da pesquisa IA para Pernambuco; limitado às 15 primeiras conexões únicas por compatibilidade com a base funcional.
PE-AUS-0001,CH-AUS-0001,Abdias de Carvalho,Personagem,Personagem,Bongi,Recife,Pernambuco,Brasil,,,,"Abdias de Carvalho permanece na memória urbana do Recife pelo nome dado à Avenida Abdias de Carvalho, importante eixo de circulação da Zona Oeste. A referência ajuda a ligar a história das pessoas homenageadas à formação da cidade contemporânea.",https://antonioaurel.github.io/data/data-visualization/recife-history-connections/pages/sources.html,review,Validar antes de incorporar à base principal
PE-AUS-0002,CH-AUS-0002,Abreu e Lima,Personagem,Personagem,Abreu e Lima,Abreu e Lima,Pernambuco,Brasil,,,,"José Inácio de Abreu e Lima (1794–1869), o General Abreu e Lima, nasceu no Recife e atravessou a história de Pernambuco e da América Latina. Filho do Padre Roma, ligado à Revolução Pernambucana de 1817, tornou-se militar, escritor e jornalista, participou das campanhas de independência lideradas por Simón Bolívar e, de volta ao Recife, deixou uma trajetória marcada por política, pensamento social e defesa da liberdade religiosa. Seu sepultamento no Cemitério dos Ingleses reforça sua ligação com os debates religiosos e políticos do século XIX.",https://antonioaurel.github.io/data/data-visualization/recife-history-connections/pages/sources.html,review,Validar antes de incorporar à base principal
PE-AUS-0003,CH-AUS-0003,Aderbal Jurema,Personagem,Personagem,Madalena,Recife,Pernambuco,Brasil,,,,Aderbal Jurema foi uma figura da vida pública pernambucana lembrada nas conexões da base a partir do Mercado da Madalena. Sua presença ajuda a relacionar a memória política e cultural do Recife aos lugares de convivência e comércio popular da cidade.,https://antonioaurel.github.io/data/data-visualization/recife-history-connections/pages/sources.html,review,Validar antes de incorporar à base principal
PE-AUS-0004,CH-AUS-0004,Agamenon Magalhães,Personagem,Personagem,Derby,Recife,Pernambuco,Brasil,,,,"Agamenon Magalhães foi um dos nomes centrais da política pernambucana no século XX, com atuação como interventor e governador. No Recife, sua memória está especialmente associada à Avenida Agamenon Magalhães, eixo viário que se tornou uma das principais referências urbanas da cidade.",https://antonioaurel.github.io/data/data-visualization/recife-history-connections/pages/sources.html,review,Validar antes de incorporar à base principal
PE-AUS-0005,CH-AUS-0005,Alfredo Lisboa,Personagem,Personagem,Recife Antigo,Recife,Pernambuco,Brasil,,,,"Alfredo Lisboa está ligado à história do Porto do Recife e à avenida que leva seu nome na área portuária. Sua presença na base ajuda a conectar a modernização do porto, a circulação marítima e a formação urbana do bairro do Recife.",https://antonioaurel.github.io/data/data-visualization/recife-history-connections/pages/sources.html,review,Validar antes de incorporar à base principal
PE-AUS-0006,CH-AUS-0006,Almirante Tamandaré,Personagem,Personagem,Recife Antigo,Recife,Pernambuco,Brasil,,,,"O Almirante Tamandaré, patrono da Marinha do Brasil, aparece nas conexões do Recife por meio da Praça do Arsenal. A referência aproxima a memória naval brasileira da paisagem histórica do bairro do Recife e de sua antiga vocação portuária e militar.",https://antonioaurel.github.io/data/data-visualization/recife-history-connections/pages/sources.html,review,Validar antes de incorporar à base principal
PE-AUS-0007,CH-AUS-0007,Álvaro Lins,Personagem,Personagem,Boa Vista,Recife,Pernambuco,Brasil,,,,"Álvaro Lins foi crítico literário, professor, jornalista e diplomata pernambucano. Sua conexão com a Faculdade de Direito do Recife destaca a importância dessa instituição na formação intelectual e política de várias gerações de pensadores brasileiros.",https://antonioaurel.github.io/data/data-visualization/recife-history-connections/pages/sources.html,review,Validar antes de incorporar à base principal
PE-AUS-0008,CH-AUS-0008,Aníbal Fernandes,Personagem,Personagem,Santo Antonio,,Pernambuco,Brasil,,,,"Aníbal Fernandes foi jornalista e intelectual pernambucano ligado à imprensa recifense, especialmente ao Diário de Pernambuco. Sua presença nas conexões com a Praça da Independência reforça a relação entre imprensa, vida pública e centro histórico do Recife.",https://antonioaurel.github.io/data/data-visualization/recife-history-connections/pages/sources.html,review,Validar antes de incorporar à base principal
